date,Bjorn Borg,John McEnroe,Novak Djokovic,Ivan Lendl,Jimmy Connors,Rafael Nadal,Roger Federer,Andy Murray,Jannik Sinner,Boris Becker,Guillermo Vilas,Carlos Alcaraz,Rod Laver,Stefan Edberg,Pete Sampras,Arthur Ashe,Mats Wilander,Andre Agassi,Ilie Nastase,Stan Smith,Vitas Gerulaitis,Gene Mayer,Ken Rosewall,John Newcombe,Brian Gottfried,Daniil Medvedev,Jose Luis Clerc,Tom Okker,David Ferrer,Jim Courier,Juan Martin del Potro,Alexander Zverev,Eddie Dibbs,Manuel Orantes,Miloslav Mecir,Kei Nishikori,Lleyton Hewitt,Joakim Nystrom,Gustavo Kuerten,Raul Ramirez
2003-10-13,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1583.1746524213236,1965.2096516080283,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1990.6527100523078,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1620.2339282744056,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1950.3493369578175,1644.9959084104328,1775.3318333102347,1839.7497804160698
2003-10-20,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1578.5798859708932,1964.9926925632126,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1990.6527100523078,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.8752273446214,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1950.3493369578175,1644.9959084104328,1798.488441086298,1839.7497804160698
2003-10-27,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1578.5798859708932,1955.1882339423369,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1990.6527100523078,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.8752273446214,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1950.3493369578175,1644.9959084104328,1814.8134361429147,1839.7497804160698
2003-11-10,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1578.5798859708932,1980.832737564431,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1982.2997604052166,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.8752273446214,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1950.3493369578175,1644.9959084104328,1814.8134361429147,1839.7497804160698
2003-11-28,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1578.5798859708932,1980.832737564431,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1982.2997604052166,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.8752273446214,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1966.2211089425477,1644.9959084104328,1814.8134361429147,1839.7497804160698
2004-01-05,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1570.0755479318325,1980.832737564431,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1982.2997604052166,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1615.620324869002,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1966.2211089425477,1644.9959084104328,1814.8134361429147,1839.7497804160698
2004-01-12,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1587.7189624076902,1980.832737564431,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1982.2997604052166,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1615.620324869002,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1969.5189883279124,1644.9959084104328,1821.7871828290256,1839.7497804160698
2004-01-19,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1609.688617171534,2007.0054200849324,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1991.6895546719516,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1613.5192444078796,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1992.355162378035,1644.9959084104328,1824.1647987706203,1839.7497804160698
2004-02-06,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1611.3493687245336,2010.862799674141,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1991.6895546719516,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1613.5192444078796,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1984.6784052238365,1644.9959084104328,1824.1647987706203,1839.7497804160698
2004-02-09,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1617.4292541254802,2010.862799674141,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2924387636208,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1603.6566402839617,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1984.6784052238365,1644.9959084104328,1825.9689933819416,1839.7497804160698
2004-02-16,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1617.4292541254802,2013.5064236380517,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2924387636208,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1617.1939006860828,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1988.2791139972394,1644.9959084104328,1812.0258393725796,1839.7497804160698
2004-02-23,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1617.4292541254802,2013.5064236380517,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2924387636208,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1625.1300012467025,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1988.2791139972394,1644.9959084104328,1814.9375004258466,1839.7497804160698
2004-03-01,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1627.555466944842,2010.1386616694763,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2924387636208,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1624.6655252500607,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1988.2791139972394,1644.9959084104328,1814.9375004258466,1839.7497804160698
2004-03-08,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1633.8583034367844,2039.5147504701226,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1996.670412294676,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1611.7977488403178,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,2011.707427575131,1644.9959084104328,1825.0137523573883,1839.7497804160698
2004-03-22,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625,1658.2047863288192,2040.4337912574538,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1605.0929605102483,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1999.8215049975056,1644.9959084104328,1808.4685408018158,1839.7497804160698
2004-04-09,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1658.2047863288192,2031.0725704332099,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1605.0929605102483,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1999.8215049975056,1644.9959084104328,1808.4685408018158,1839.7497804160698
2004-04-12,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2031.0725704332099,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.5013004144535,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1999.8215049975056,1644.9959084104328,1808.4685408018158,1839.7497804160698
2004-04-19,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2031.0725704332099,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1609.5013004144535,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1978.0648736498915,1644.9959084104328,1797.637949645985,1839.7497804160698
2004-04-26,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2031.0725704332099,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1604.383031266834,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1978.0648736498915,1644.9959084104328,1801.72314284502,1839.7497804160698
2004-05-03,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2035.422375963399,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1610.8993282991553,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1966.770892878263,1644.9959084104328,1801.72314284502,1839.7497804160698
2004-05-10,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2040.261128994711,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1992.2045364979647,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1650.1893164334099,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1970.3768414334445,1644.9959084104328,1801.72314284502,1839.7497804160698
2004-05-17,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2040.261128994711,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1969.193378878315,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1650.1893164334099,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1960.6088828651714,1644.9959084104328,1801.72314284502,1839.7497804160698
2004-05-24,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2037.2939162228674,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1953.8285372755097,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1655.9412104961102,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1949.9977912967781,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-06-07,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2039.1286050784677,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1940.3457455036505,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1636.8445900472725,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1952.0445174584017,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-06-14,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2039.1286050784677,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1940.3457455036505,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1628.3993326673246,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1952.0445174584017,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-06-21,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1660.974063853876,2066.5192745870017,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1940.3457455036505,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1637.049855454425,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1949.715924555444,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-07-05,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1662.3112933282264,2067.021572133163,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1940.3457455036505,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1627.4593931634395,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1949.715924555444,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-07-12,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625,1669.289106648824,2067.021572133163,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1941.555146164024,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1633.3003381858634,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1949.715924555444,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-07-19,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1669.289106648824,2067.021572133163,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1941.555146164024,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1634.499574535915,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1949.715924555444,1644.9959084104328,1825.1822821281246,1839.7497804160698
2004-07-26,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1667.0302093644418,2083.229735391887,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1938.2854366393433,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1640.9608537476727,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1963.472804288336,1644.9959084104328,1825.7912369639287,1839.7497804160698
2004-08-02,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1662.1681924339287,2071.357302149804,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1962.1648366818883,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1630.937877934667,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1963.5216373864275,1644.9959084104328,1829.070583612287,1839.7497804160698
2004-08-09,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1667.919735344604,2071.357302149804,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1962.1648366818883,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1627.9624637995573,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1963.5216373864275,1644.9959084104328,1829.070583612287,1839.7497804160698
2004-08-16,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1667.919735344604,2072.417207042545,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1963.6721491740682,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1627.9624637995573,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1965.4167110500011,1644.9959084104328,1810.0449791761748,1839.7497804160698
2004-08-23,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1667.919735344604,2072.417207042545,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1963.6721491740682,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1619.8467760364956,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1983.5110793384372,1644.9959084104328,1810.0449791761748,1839.7497804160698
2004-08-30,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625,1694.8661674603666,2074.6026402703797,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1614.9506552944117,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1989.3660783472899,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-09-13,2029.7178666785367,1855.5211809560324,1513.4609451988856,1804.6577708689583,1748.8276083786625,1694.8661674603666,2074.6026402703797,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1619.3409437068938,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1989.3660783472899,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-09-24,2029.7178666785367,1855.5211809560324,1513.4609451988856,1804.6577708689583,1748.8276083786625,1699.4430053398094,2074.6026402703797,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1619.3409437068938,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1999.3450029954483,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-09-27,2029.7178666785367,1855.5211809560324,1502.2624646755978,1804.6577708689583,1748.8276083786625,1692.5720623846719,2081.063918718527,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1625.3437551701948,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1999.3450029954483,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-10-04,2029.7178666785367,1855.5211809560324,1502.2624646755978,1804.6577708689583,1748.8276083786625,1682.7988814417902,2081.063918718527,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1638.5385030310579,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1992.0434270302878,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-10-11,2029.7178666785367,1855.5211809560324,1502.2624646755978,1804.6577708689583,1748.8276083786625,1682.7988814417902,2081.063918718527,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1958.7455767342656,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1645.4547069045175,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1992.0434270302878,1644.9959084104328,1792.1756189975808,1839.7497804160698
2004-10-18,2029.7178666785367,1855.5211809560324,1502.2624646755978,1804.6577708689583,1748.8276083786625,1687.9466639830432,2081.063918718527,1500.0,1500.0,1865.4063541061819,1658.0575858405973,1500.0,1900.3747879496352,1854.796931792529,1834.2272229338566,1929.7355971914221,1679.9004678125893,1968.3474527409105,1585.7297802218563,1688.2709041481176,1722.3607235654974,1861.0152990367449,1771.5539424543504,1778.9938502577331,1752.605647298985,1500.0,1741.7982253480743,1669.0002461686058,1637.2786667937746,1750.4884816653887,1500.0,1500.0,1778.785479713152,1708.6928743916237,1789.5110913150054,1500.0,1992.0434270302878,1644.9959084104328,1792.1756189975808,1839.7497804160698
