date,Bjorn Borg,John McEnroe,Novak Djokovic,Ivan Lendl,Jimmy Connors
1987-06-22,2222.643219662932,2141.735812691511,1500.0,2239.5476306358364,2024.2846333956286
1987-07-24,2222.643219662932,2132.4502304539837,1500.0,2239.5476306358364,2024.2846333956286
1987-07-27,2222.643219662932,2132.4502304539837,1500.0,2239.093909803103,2024.9651833953503
1987-08-03,2222.643219662932,2134.3598315098357,1500.0,2240.9374931902107,2011.9836893812937
1987-08-10,2222.643219662932,2131.007073891066,1500.0,2247.3602991718426,2013.2964500507449
1987-08-17,2222.643219662932,2117.262645102308,1500.0,2247.3602991718426,2027.4563403471552
1987-09-01,2222.643219662932,2118.2969656259197,1500.0,2251.339176543871,2022.8536509020573
1987-09-28,2222.643219662932,2118.2969656259197,1500.0,2254.2353339098204,2022.8536509020573
1987-10-12,2222.643219662932,2118.2969656259197,1500.0,2254.542851691383,2032.923108838804
1987-10-20,2222.643219662932,2118.2969656259197,1500.0,2250.9574682541256,2022.96537292279
1987-11-10,2222.643219662932,2118.2969656259197,1500.0,2251.614485560856,2022.96537292279
1987-12-02,2222.643219662932,2118.2969656259197,1500.0,2263.228275879839,2008.6483343093544
1988-01-11,2222.643219662932,2118.2969656259197,1500.0,2267.9695239648363,2008.6483343093544
1988-02-08,2222.643219662932,2118.2969656259197,1500.0,2267.9695239648363,1995.6782447957974
1988-02-15,2222.643219662932,2118.2969656259197,1500.0,2267.9695239648363,1994.525081661849
1988-02-22,2222.643219662932,2118.2969656259197,1500.0,2257.0967762668643,1994.525081661849
1988-03-07,2222.643219662932,2118.2969656259197,1500.0,2257.0967762668643,1976.5250432700357
1988-03-14,2222.643219662932,2118.2969656259197,1500.0,2257.0967762668643,1978.0404035340725
1988-04-11,2222.643219662932,2120.783583174279,1500.0,2257.0967762668643,1978.0404035340725
1988-04-18,2222.643219662932,2120.783583174279,1500.0,2243.9427639555256,1978.0404035340725
1988-05-02,2222.643219662932,2119.27929118163,1500.0,2243.9427639555256,1978.0404035340725
1988-05-09,2222.643219662932,2119.27929118163,1500.0,2254.3165951585624,1978.0404035340725
1988-05-23,2222.643219662932,2116.3818839041805,1500.0,2247.235570283785,1978.0404035340725
1988-06-06,2222.643219662932,2116.3818839041805,1500.0,2247.235570283785,1994.309521308655
1988-06-20,2222.643219662932,2117.59279760729,1500.0,2239.199086185931,1984.7569729331792
1988-07-18,2222.643219662932,2117.59279760729,1500.0,2239.199086185931,1976.69384222384
1988-07-22,2222.643219662932,2104.7459629310283,1500.0,2239.199086185931,1976.69384222384
1988-07-25,2222.643219662932,2104.7459629310283,1500.0,2225.789184062791,1976.69384222384
1988-08-01,2222.643219662932,2092.131583355397,1500.0,2225.789184062791,1979.5815534211008
1988-08-08,2222.643219662932,2076.8527838485384,1500.0,2226.5061614200704,1984.1128070362058
1988-08-15,2222.643219662932,2076.8527838485384,1500.0,2226.5061614200704,1988.1361619890254
1988-08-29,2222.643219662932,2063.15244300307,1500.0,2237.107953751036,1980.229630124386
1988-09-19,2222.643219662932,2065.2150631774575,1500.0,2237.107953751036,1980.229630124386
1988-09-26,2222.643219662932,2059.426154291415,1500.0,2237.107953751036,1980.229630124386
1988-10-04,2222.643219662932,2059.426154291415,1500.0,2237.107953751036,1979.3392892988822
1988-10-10,2222.643219662932,2059.426154291415,1500.0,2237.107953751036,1974.9399550721541
1988-10-24,2222.643219662932,2043.7980230153025,1500.0,2237.107953751036,1974.9399550721541
1988-11-14,2222.643219662932,2046.839673901165,1500.0,2237.107953751036,1974.9399550721541
1988-11-30,2222.643219662932,2046.839673901165,1500.0,2218.5699609721933,1974.9399550721541
1989-01-16,2222.643219662932,2054.548440106468,1500.0,2216.452233787554,1974.9399550721541
1989-02-13,2222.643219662932,2056.801384297712,1500.0,2216.452233787554,1989.0838426856474
1989-02-20,2222.643219662932,2066.818968873818,1500.0,2216.452233787554,1989.0838426856474
1989-02-28,2222.643219662932,2071.4613089019426,1500.0,2229.444776153641,1989.0838426856474
1989-03-06,2222.643219662932,2071.4613089019426,1500.0,2226.7621120490558,1971.4727165071051
1989-03-13,2222.643219662932,2071.4613089019426,1500.0,2226.7621120490558,1982.6693591992328
1989-03-20,2222.643219662932,2071.4613089019426,1500.0,2226.956333306857,1976.129229891626
1989-04-07,2222.643219662932,2091.1878770873873,1500.0,2226.956333306857,1976.129229891626
1989-04-17,2222.643219662932,2091.702827863175,1500.0,2234.987342338801,1976.129229891626
1989-04-24,2222.643219662932,2091.702827863175,1500.0,2234.987342338801,1960.6867578641327
1989-05-01,2222.643219662932,2091.702827863175,1500.0,2230.5530236433265,1950.75923598737
1989-05-08,2222.643219662932,2091.702827863175,1500.0,2235.033140279744,1951.793098978366
1989-05-15,2222.643219662932,2091.702827863175,1500.0,2235.033140279744,1945.8058829242432
1989-05-29,2222.643219662932,2091.702827863175,1500.0,2237.055190147636,1936.6088200091763
1989-06-12,2222.643219662932,2091.702827863175,1500.0,2227.2486703257473,1936.6088200091763
1989-06-26,2222.643219662932,2093.4517933223997,1500.0,2227.547679053689,1929.0733169631844
1989-08-07,2222.643219662932,2094.6616973054015,1500.0,2227.547679053689,1929.0733169631844
1989-08-14,2222.643219662932,2109.715305820474,1500.0,2222.725044319301,1929.0733169631844
1989-08-28,2222.643219662932,2104.9953485706874,1500.0,2228.066015923805,1919.4549184939474
1989-09-18,2222.643219662932,2104.9953485706874,1500.0,2214.843397475641,1919.4549184939474
1989-09-25,2222.643219662932,2104.9953485706874,1500.0,2215.427472936289,1919.4549184939474
1989-10-03,2222.643219662932,2104.9953485706874,1500.0,2215.427472936289,1931.7853551038434
1989-10-09,2222.643219662932,2089.8051672870297,1500.0,2221.6198231022013,1933.1021168346995
1989-10-16,2222.643219662932,2089.8051672870297,1500.0,2221.6198231022013,1950.7680586492725
1989-10-30,2222.643219662932,2085.95116390698,1500.0,2221.6198231022013,1950.7680586492725
1989-11-06,2222.643219662932,2085.95116390698,1500.0,2222.608139752779,1950.7680586492725
1989-11-07,2222.643219662932,2090.7482735070935,1500.0,2222.608139752779,1946.3840674176226
1989-11-28,2222.643219662932,2073.1571506004143,1500.0,2227.5053548100846,1946.3840674176226
1990-01-08,2222.643219662932,2073.1571506004143,1500.0,2228.0970262008695,1946.3840674176226
1990-01-15,2222.643219662932,2065.054711490769,1500.0,2221.309600257043,1946.3840674176226
1990-02-05,2222.643219662932,2070.2084020032617,1500.0,2226.689883267213,1934.3217335599854
1990-02-12,2222.643219662932,2061.075449586328,1500.0,2237.743339005175,1934.3217335599854
1990-02-19,2222.643219662932,2046.5446318251952,1500.0,2238.0428342047785,1934.3217335599854
1990-03-16,2222.643219662932,2046.5446318251952,1500.0,2231.852603263196,1934.3217335599854
1990-04-09,2222.643219662932,2046.5446318251952,1500.0,2209.27060931525,1934.3217335599854
1990-06-11,2222.643219662932,2046.8973340773073,1500.0,2209.66298439769,1934.3217335599854
1990-06-25,2222.643219662932,2031.573637595367,1500.0,2211.988414544876,1934.3217335599854
1990-07-16,2222.643219662932,2032.8232461355421,1500.0,2211.988414544876,1934.3217335599854
1990-07-23,2222.643219662932,2020.846863695769,1500.0,2211.988414544876,1934.3217335599854
1990-08-06,2222.643219662932,1999.680537513018,1500.0,2211.988414544876,1934.3217335599854
1990-08-13,2222.643219662932,2001.3957352911154,1500.0,2198.202699006209,1934.3217335599854
1990-08-20,2222.643219662932,1988.3714868809966,1500.0,2198.202699006209,1934.3217335599854
1990-08-27,2222.643219662932,2008.3383967378734,1500.0,2198.4433088248275,1934.3217335599854
1990-09-24,2222.643219662932,1997.6671416809795,1500.0,2198.4433088248275,1923.7653491532012
1990-10-01,2222.643219662932,1997.6671416809795,1500.0,2180.054692118338,1913.6729117876614
1990-10-08,2222.643219662932,1997.6671416809795,1500.0,2180.874315910518,1913.6729117876614
1990-10-15,2222.643219662932,2009.5277785834223,1500.0,2180.874315910518,1913.6729117876614
1990-10-22,2222.643219662932,2000.224944788005,1500.0,2180.874315910518,1913.6729117876614
1990-10-29,2222.643219662932,1978.0955024696982,1500.0,2195.6121512433365,1913.6729117876614
1990-11-12,2222.643219662932,1978.0955024696982,1500.0,2170.5898927113044,1913.6729117876614
1990-12-11,2222.643219662932,1978.0955024696982,1500.0,2171.291562725587,1913.6729117876614
1991-01-07,2222.643219662932,1978.0955024696982,1500.0,2145.6676644419513,1913.6729117876614
1991-01-14,2222.643219662932,1978.0955024696982,1500.0,2159.8367526379025,1913.6729117876614
1991-02-04,2222.643219662932,1970.659877607986,1500.0,2152.1336732826276,1913.6729117876614
1991-02-11,2222.643219662932,1972.2724051777689,1500.0,2147.327999681437,1913.6729117876614
1991-02-18,2222.643219662932,1972.2724051777689,1500.0,2147.7995194282303,1913.6729117876614
1991-02-25,2222.643219662932,1970.303888677246,1500.0,2158.719600679814,1903.5721361034007
1991-03-04,2222.643219662932,1981.8983336125928,1500.0,2158.719600679814,1903.5721361034007
1991-03-15,2222.643219662932,1981.8983336125928,1500.0,2158.719600679814,1905.5812029409158
1991-04-01,2222.643219662932,1956.2743080786006,1500.0,2158.719600679814,1886.4820169915768
1991-04-08,2222.643219662932,1951.883259057552,1500.0,2146.744133932071,1889.4777857739803
1991-04-22,2206.2968301426463,1951.883259057552,1500.0,2146.744133932071,1889.4777857739803
1991-04-29,2206.2968301426463,1937.6930897164477,1500.0,2148.454450244241,1878.9052719306367
1991-05-06,2206.2968301426463,1937.6930897164477,1500.0,2122.899923725596,1878.9052719306367
1991-05-27,2206.2968301426463,1926.1615119954818,1500.0,2122.899923725596,1879.949051204367
1991-06-10,2206.2968301426463,1926.1615119954818,1500.0,2109.7013174848635,1879.949051204367
1991-06-14,2206.2968301426463,1928.720646392551,1500.0,2109.7013174848635,1879.949051204367
1991-06-17,2206.2968301426463,1922.4749577730638,1500.0,2109.7013174848635,1879.949051204367
1991-06-24,2206.2968301426463,1924.884365949115,1500.0,2110.3017355207407,1883.3571971332549
1991-07-15,2206.2968301426463,1925.2799032759453,1500.0,2110.3017355207407,1883.3571971332549
1991-07-22,2206.2968301426463,1915.292776201443,1500.0,2090.1978081942298,1883.3571971332549
1991-08-05,2206.2968301426463,1915.292776201443,1500.0,2079.4586095408413,1883.3571971332549
1991-08-12,2206.2968301426463,1898.7233547577437,1500.0,2080.354067427919,1869.550783112113
1991-08-19,2206.2968301426463,1901.0755596973577,1500.0,2068.7107600567583,1871.2972222117883
1991-08-26,2206.2968301426463,1904.031304615623,1500.0,2083.5681650370393,1888.762785290766
1991-09-23,2206.2968301426463,1897.2089637711545,1500.0,2083.5681650370393,1889.7181398546143
1991-09-30,2206.2968301426463,1906.7834883215205,1500.0,2086.4575722914046,1889.7181398546143
1991-10-07,2206.2968301426463,1906.7834883215205,1500.0,2079.1885073954877,1889.7181398546143
1991-10-21,2206.2968301426463,1906.7834883215205,1500.0,2069.142737404407,1895.3683852075023
1991-10-28,2206.2968301426463,1893.3582700872942,1500.0,2069.142737404407,1887.7724356964018
1991-11-04,2206.2968301426463,1880.0387330860374,1500.0,2069.142737404407,1887.7724356964018
1991-11-12,2206.2968301426463,1880.0387330860374,1500.0,2063.2011133840056,1887.7724356964018
1991-12-10,2206.2968301426463,1880.0387330860374,1500.0,2064.8912859844013,1875.1805322161424
1992-01-06,2206.2968301426463,1880.0387330860374,1500.0,2042.2347301134619,1875.1805322161424
1992-01-13,2206.2968301426463,1882.0413749430027,1500.0,2043.70800569966,1875.1805322161424
1992-02-03,2206.2968301426463,1882.0413749430027,1500.0,2029.149415275125,1868.9348469114361
1992-02-10,2206.2968301426463,1899.4722427742934,1500.0,2034.1547559170565,1872.378570422656
1992-02-17,2206.2968301426463,1882.5851961775668,1500.0,2027.945199324528,1872.378570422656
1992-02-24,2206.2968301426463,1884.5249326484998,1500.0,2006.4177738886008,1868.800193393117
1992-03-02,2206.2968301426463,1884.5249326484998,1500.0,2006.4177738886008,1871.3802460854836
1992-03-13,2206.2968301426463,1884.9841990071482,1500.0,2006.4177738886008,1868.2635354745548
1992-03-30,2206.2968301426463,1884.9841990071482,1500.0,2007.4190492481673,1868.2635354745548
1992-04-06,2206.2968301426463,1884.9841990071482,1500.0,1999.0078391965533,1855.658434924286
1992-04-13,2189.8619426714195,1884.9841990071482,1500.0,1999.0078391965533,1855.658434924286
1992-04-20,2173.709669867839,1884.9841990071482,1500.0,1999.0078391965533,1855.658434924286
1992-04-27,2157.632059228642,1886.4812886350564,1500.0,1978.7075269008947,1857.697886980732
1992-05-04,2157.632059228642,1880.835076532583,1500.0,1968.4287631741158,1857.697886980732
1992-05-11,2157.632059228642,1880.835076532583,1500.0,1959.9724791230683,1857.697886980732
1992-05-25,2157.632059228642,1856.4850604417734,1500.0,1965.2863284864025,1848.046090820073
1992-06-08,2157.632059228642,1859.002831268652,1500.0,1940.2989196070337,1848.046090820073
1992-06-22,2157.632059228642,1890.9354937744151,1500.0,1942.2914637370855,1836.1623995854434
1992-07-13,2140.771844237115,1871.0799801129126,1500.0,1928.2253635134475,1836.1623995854434
1992-07-20,2140.771844237115,1874.8637097599071,1500.0,1930.2060443157927,1836.1623995854434
1992-08-03,2124.098400097309,1874.8637097599071,1500.0,1930.2060443157927,1837.5399315893862
1992-08-10,2124.098400097309,1874.8637097599071,1500.0,1937.9247220679406,1837.5399315893862
1992-08-17,2124.098400097309,1872.2220433911186,1500.0,1957.4469984033128,1841.2244377055724
1992-08-24,2124.098400097309,1872.2220433911186,1500.0,1961.1200158990716,1840.9229596158805
1992-08-31,2124.098400097309,1873.3029618378473,1500.0,1964.4469853832813,1840.802461870849
1992-09-14,2108.2728532145866,1873.3029618378473,1500.0,1974.6383117371033,1840.802461870849
1992-09-28,2092.0864524322715,1873.3029618378473,1500.0,1964.3833356318944,1840.802461870849
1992-10-05,2075.5002005168612,1873.5182813609633,1500.0,1963.0274823796572,1840.802461870849
1992-10-12,2075.5002005168612,1873.5182813609633,1500.0,1974.837872836523,1838.5036839428287
1992-10-19,2075.5002005168612,1873.5182813609633,1500.0,1974.837872836523,1819.406185182446
1992-11-02,2075.5002005168612,1873.2982252675129,1500.0,1974.837872836523,1819.406185182446
1992-11-09,2075.5002005168612,1870.4627381833711,1500.0,1980.2745162803221,1815.8650110157746
1992-12-08,2075.5002005168612,1862.073077420121,1500.0,1980.2745162803221,1815.8650110157746
1993-01-18,2075.5002005168612,1862.073077420121,1500.0,1956.3482230908592,1815.8650110157746
1993-02-01,2060.685255904426,1862.073077420121,1500.0,1958.1295765704429,1816.651260743284
1993-02-08,2060.685255904426,1862.073077420121,1500.0,1947.7114266159715,1816.651260743284
1993-02-15,2060.685255904426,1862.073077420121,1500.0,1938.578591423981,1816.651260743284
1993-02-22,2060.685255904426,1862.073077420121,1500.0,1938.578591423981,1808.8491860278698
1993-03-08,2044.0882109306615,1862.073077420121,1500.0,1938.578591423981,1808.8491860278698
1993-03-12,2044.0882109306615,1862.073077420121,1500.0,1938.578591423981,1798.3107325203828
1993-03-29,2044.0882109306615,1862.073077420121,1500.0,1945.3531145684053,1798.3107325203828
1993-04-05,2044.0882109306615,1862.073077420121,1500.0,1936.6406326430622,1798.3107325203828
1993-04-12,2044.0882109306615,1862.073077420121,1500.0,1931.70390898662,1798.3107325203828
1993-04-19,2044.0882109306615,1862.073077420121,1500.0,1935.4743446284651,1798.3107325203828
1993-04-26,2044.0882109306615,1862.073077420121,1500.0,1926.709293383208,1792.1890412661146
1993-05-03,2044.0882109306615,1862.073077420121,1500.0,1942.1144717942693,1792.1890412661146
1993-05-10,2044.0882109306615,1862.073077420121,1500.0,1929.6739730666159,1784.2081296302076
1993-05-24,2044.0882109306615,1862.073077420121,1500.0,1915.2786396708539,1784.2081296302076
1993-06-07,2044.0882109306615,1862.073077420121,1500.0,1903.2420237568401,1784.2081296302076
1993-06-21,2044.0882109306615,1862.073077420121,1500.0,1904.2167236603082,1784.2081296302076
1993-07-19,2044.0882109306615,1862.073077420121,1500.0,1881.5420935141108,1784.2081296302076
1993-07-26,2044.0882109306615,1862.073077420121,1500.0,1888.8733645127195,1784.2081296302076
1993-08-09,2044.0882109306615,1862.073077420121,1500.0,1870.3438616609455,1784.2081296302076
1993-08-16,2044.0882109306615,1862.073077420121,1500.0,1872.1833175075378,1784.2081296302076
1993-08-23,2044.0882109306615,1862.073077420121,1500.0,1871.748501569978,1784.2081296302076
1993-08-30,2044.0882109306615,1862.073077420121,1500.0,1848.7084945744434,1784.2081296302076
1993-09-27,2044.0882109306615,1862.073077420121,1500.0,1838.1289363627125,1784.2081296302076
1993-10-04,2044.0882109306615,1862.073077420121,1500.0,1830.5796485784158,1784.2081296302076
1993-10-11,2044.0882109306615,1862.073077420121,1500.0,1832.31900692446,1784.2081296302076
1993-11-01,2044.0882109306615,1862.073077420121,1500.0,1850.190929173897,1784.2081296302076
1993-11-08,2029.7178666785367,1862.073077420121,1500.0,1839.812151973662,1784.2081296302076
1994-01-10,2029.7178666785367,1862.073077420121,1500.0,1861.4972550083842,1784.2081296302076
1994-01-17,2029.7178666785367,1862.073077420121,1500.0,1861.5334568581486,1784.2081296302076
1994-01-31,2029.7178666785367,1862.073077420121,1500.0,1871.348732123611,1773.337074761229
1994-02-14,2029.7178666785367,1862.073077420121,1500.0,1864.0317935252435,1766.5416411682847
1994-02-21,2029.7178666785367,1855.5211809560324,1500.0,1864.0317935252435,1766.5416411682847
1994-03-07,2029.7178666785367,1855.5211809560324,1500.0,1853.2370877576343,1766.5416411682847
1994-03-28,2029.7178666785367,1855.5211809560324,1500.0,1854.5476433296647,1766.5416411682847
1994-04-04,2029.7178666785367,1855.5211809560324,1500.0,1843.8922540617382,1766.5416411682847
1994-04-11,2029.7178666785367,1855.5211809560324,1500.0,1834.9466841604453,1766.5416411682847
1994-04-25,2029.7178666785367,1855.5211809560324,1500.0,1836.2996796933542,1769.2306458927624
1994-05-02,2029.7178666785367,1855.5211809560324,1500.0,1824.0602845363867,1769.2306458927624
1994-05-09,2029.7178666785367,1855.5211809560324,1500.0,1823.0398051864302,1769.2306458927624
1994-05-23,2029.7178666785367,1855.5211809560324,1500.0,1814.070817676082,1769.2306458927624
1994-07-18,2029.7178666785367,1855.5211809560324,1500.0,1816.196156912135,1769.2306458927624
1994-07-25,2029.7178666785367,1855.5211809560324,1500.0,1813.382360444685,1769.2306458927624
1994-08-08,2029.7178666785367,1855.5211809560324,1500.0,1818.462779778949,1769.2306458927624
1994-08-15,2029.7178666785367,1855.5211809560324,1500.0,1817.7093964963888,1769.2306458927624
1994-08-22,2029.7178666785367,1855.5211809560324,1500.0,1811.6897624362357,1769.2306458927624
1994-08-29,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1769.2306458927624
1995-06-19,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1770.0226927338667
1995-07-31,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1754.5002894798315
1996-04-29,2029.7178666785367,1855.5211809560324,1500.0,1804.6577708689583,1748.8276083786625
2004-04-09,2029.7178666785367,1855.5211809560324,1506.957858206447,1804.6577708689583,1748.8276083786625
2004-07-19,2029.7178666785367,1855.5211809560324,1503.0045439725945,1804.6577708689583,1748.8276083786625
2004-09-13,2029.7178666785367,1855.5211809560324,1513.4609451988856,1804.6577708689583,1748.8276083786625
2004-09-27,2029.7178666785367,1855.5211809560324,1502.2624646755978,1804.6577708689583,1748.8276083786625
2005-01-17,2029.7178666785367,1855.5211809560324,1500.7235210859924,1804.6577708689583,1748.8276083786625
2005-03-04,2029.7178666785367,1855.5211809560324,1504.6126244118507,1804.6577708689583,1748.8276083786625
2005-04-04,2029.7178666785367,1855.5211809560324,1505.1177075586663,1804.6577708689583,1748.8276083786625
2005-04-29,2029.7178666785367,1855.5211809560324,1495.9317638096836,1804.6577708689583,1748.8276083786625
2005-05-23,2029.7178666785367,1855.5211809560324,1506.9764190594487,1804.6577708689583,1748.8276083786625
2005-06-20,2029.7178666785367,1855.5211809560324,1515.7790249036602,1804.6577708689583,1748.8276083786625
2005-07-25,2029.7178666785367,1855.5211809560324,1528.264241094535,1804.6577708689583,1748.8276083786625
2005-08-15,2029.7178666785367,1855.5211809560324,1523.9401254406146,1804.6577708689583,1748.8276083786625
2005-08-29,2029.7178666785367,1855.5211809560324,1541.6870993102125,1804.6577708689583,1748.8276083786625
2005-10-24,2029.7178666785367,1855.5211809560324,1548.9509153780962,1804.6577708689583,1748.8276083786625
2005-10-31,2029.7178666785367,1855.5211809560324,1555.1428050451307,1804.6577708689583,1748.8276083786625
2006-01-16,2029.7178666785367,1855.5211809560324,1555.0899575360816,1804.6577708689583,1748.8276083786625
2006-01-30,2029.7178666785367,1855.5211809560324,1580.8535681662515,1804.6577708689583,1748.8276083786625
2006-02-10,2029.7178666785367,1855.5211809560324,1585.1160936832027,1804.6577708689583,1748.8276083786625
2006-02-20,2029.7178666785367,1855.5211809560324,1598.3051926406972,1804.6577708689583,1748.8276083786625
2006-03-06,2029.7178666785367,1855.5211809560324,1596.6767421985305,1804.6577708689583,1748.8276083786625
2006-03-20,2029.7178666785367,1855.5211809560324,1601.405909015892,1804.6577708689583,1748.8276083786625
2006-04-07,2029.7178666785367,1855.5211809560324,1615.4155905239859,1804.6577708689583,1748.8276083786625
2006-04-17,2029.7178666785367,1855.5211809560324,1614.9558568398525,1804.6577708689583,1748.8276083786625
2006-04-24,2029.7178666785367,1855.5211809560324,1605.2476227541883,1804.6577708689583,1748.8276083786625
2006-05-15,2029.7178666785367,1855.5211809560324,1614.6355834111207,1804.6577708689583,1748.8276083786625
2006-05-29,2029.7178666785367,1855.5211809560324,1649.820228914175,1804.6577708689583,1748.8276083786625
2006-06-19,2029.7178666785367,1855.5211809560324,1652.7962057703264,1804.6577708689583,1748.8276083786625
2006-06-26,2029.7178666785367,1855.5211809560324,1652.026217541874,1804.6577708689583,1748.8276083786625
2006-07-17,2029.7178666785367,1855.5211809560324,1687.5355917063887,1804.6577708689583,1748.8276083786625
2006-07-24,2029.7178666785367,1855.5211809560324,1699.1580031831732,1804.6577708689583,1748.8276083786625
2006-08-14,2029.7178666785367,1855.5211809560324,1715.4320252763296,1804.6577708689583,1748.8276083786625
2006-08-28,2029.7178666785367,1855.5211809560324,1712.65373912013,1804.6577708689583,1748.8276083786625
2006-09-22,2029.7178666785367,1855.5211809560324,1719.0529220813858,1804.6577708689583,1748.8276083786625
2006-10-02,2029.7178666785367,1855.5211809560324,1721.9019868140442,1804.6577708689583,1748.8276083786625
2006-10-09,2029.7178666785367,1855.5211809560324,1738.9319856094955,1804.6577708689583,1748.8276083786625
2006-10-16,2029.7178666785367,1855.5211809560324,1753.7451965205269,1804.6577708689583,1748.8276083786625
2006-10-30,2029.7178666785367,1855.5211809560324,1740.3733615608826,1804.6577708689583,1748.8276083786625
2007-01-01,2029.7178666785367,1855.5211809560324,1746.759779923045,1804.6577708689583,1748.8276083786625
2007-01-15,2029.7178666785367,1855.5211809560324,1777.1135861059633,1804.6577708689583,1748.8276083786625
2007-02-12,2029.7178666785367,1855.5211809560324,1768.6637960128749,1804.6577708689583,1748.8276083786625
2007-02-19,2029.7178666785367,1855.5211809560324,1772.4238235579976,1804.6577708689583,1748.8276083786625
2007-02-26,2029.7178666785367,1855.5211809560324,1782.7244605651952,1804.6577708689583,1748.8276083786625
2007-03-05,2029.7178666785367,1855.5211809560324,1813.2958175379276,1804.6577708689583,1748.8276083786625
2007-03-19,2029.7178666785367,1855.5211809560324,1812.9339426116017,1804.6577708689583,1748.8276083786625
2007-04-06,2029.7178666785367,1855.5211809560324,1847.966553416117,1804.6577708689583,1748.8276083786625
2007-04-15,2029.7178666785367,1855.5211809560324,1843.1702385529668,1804.6577708689583,1748.8276083786625
2007-04-29,2029.7178666785367,1855.5211809560324,1847.2058896116846,1804.6577708689583,1748.8276083786625
2007-05-07,2029.7178666785367,1855.5211809560324,1870.6919754895798,1804.6577708689583,1748.8276083786625
2007-05-14,2029.7178666785367,1855.5211809560324,1869.7099743518816,1804.6577708689583,1748.8276083786625
2007-05-28,2029.7178666785367,1855.5211809560324,1871.4488535896273,1804.6577708689583,1748.8276083786625
2007-06-11,2029.7178666785367,1855.5211809560324,1881.4616664066746,1804.6577708689583,1748.8276083786625
2007-06-25,2029.7178666785367,1855.5211809560324,1892.171750940889,1804.6577708689583,1748.8276083786625
2007-07-23,2029.7178666785367,1855.5211809560324,1893.6217362523648,1804.6577708689583,1748.8276083786625
2007-08-05,2029.7178666785367,1855.5211809560324,1909.5948130090246,1804.6577708689583,1748.8276083786625
2007-08-13,2029.7178666785367,1855.5211809560324,1912.5357581622513,1804.6577708689583,1748.8276083786625
2007-08-27,2029.7178666785367,1855.5211809560324,1914.4270105755793,1804.6577708689583,1748.8276083786625
2007-09-21,2029.7178666785367,1855.5211809560324,1937.6157747602856,1804.6577708689583,1748.8276083786625
2007-10-07,2029.7178666785367,1855.5211809560324,1947.3463512606481,1804.6577708689583,1748.8276083786625
2007-10-15,2029.7178666785367,1855.5211809560324,1957.1677898679318,1804.6577708689583,1748.8276083786625
2007-10-28,2029.7178666785367,1855.5211809560324,1940.6594903297027,1804.6577708689583,1748.8276083786625
2007-11-12,2029.7178666785367,1855.5211809560324,1935.7640023686786,1804.6577708689583,1748.8276083786625
2008-01-14,2029.7178666785367,1855.5211809560324,1949.9947964850992,1804.6577708689583,1748.8276083786625
2008-02-08,2029.7178666785367,1855.5211809560324,1943.9787190991144,1804.6577708689583,1748.8276083786625
2008-02-11,2029.7178666785367,1855.5211809560324,1944.981226061642,1804.6577708689583,1748.8276083786625
2008-03-03,2029.7178666785367,1855.5211809560324,1935.6375733139373,1804.6577708689583,1748.8276083786625
2008-03-13,2029.7178666785367,1855.5211809560324,1956.981012240668,1804.6577708689583,1748.8276083786625
2008-03-27,2029.7178666785367,1855.5211809560324,1947.8313020157552,1804.6577708689583,1748.8276083786625
2008-04-20,2029.7178666785367,1855.5211809560324,1951.7427597880658,1804.6577708689583,1748.8276083786625
2008-05-05,2029.7178666785367,1855.5211809560324,1973.6675112693395,1804.6577708689583,1748.8276083786625
2008-05-11,2029.7178666785367,1855.5211809560324,1975.9907421861892,1804.6577708689583,1748.8276083786625
2008-05-25,2029.7178666785367,1855.5211809560324,1979.5039967011855,1804.6577708689583,1748.8276083786625
2008-06-09,2029.7178666785367,1855.5211809560324,1979.9941058287454,1804.6577708689583,1748.8276083786625
2008-06-23,2029.7178666785367,1855.5211809560324,1974.5906940375708,1804.6577708689583,1748.8276083786625
2008-07-21,2029.7178666785367,1855.5211809560324,1976.0615261904882,1804.6577708689583,1748.8276083786625
2008-07-28,2029.7178666785367,1855.5211809560324,1974.523151650408,1804.6577708689583,1748.8276083786625
2008-08-11,2029.7178666785367,1855.5211809560324,1985.78923784937,1804.6577708689583,1748.8276083786625
2008-08-25,2029.7178666785367,1855.5211809560324,1991.4328325725971,1804.6577708689583,1748.8276083786625
2008-09-19,2029.7178666785367,1855.5211809560324,2001.7286704984197,1804.6577708689583,1748.8276083786625
2008-09-22,2029.7178666785367,1855.5211809560324,1998.8776193042268,1804.6577708689583,1748.8276083786625
2008-10-12,2029.7178666785367,1855.5211809560324,2000.609215560182,1804.6577708689583,1748.8276083786625
2008-10-26,2029.7178666785367,1855.5211809560324,1992.6757803450937,1804.6577708689583,1748.8276083786625
2008-11-09,2029.7178666785367,1855.5211809560324,1984.9459178220275,1804.6577708689583,1748.8276083786625
2009-01-04,2029.7178666785367,1855.5211809560324,1977.6202901131026,1804.6577708689583,1748.8276083786625
2009-01-12,2029.7178666785367,1855.5211809560324,1980.341657562887,1804.6577708689583,1748.8276083786625
2009-01-19,2029.7178666785367,1855.5211809560324,1973.7668453941574,1804.6577708689583,1748.8276083786625
